CLUES,CLAVE DE LA INSTITUCION,NOMBRE DE LA INSTITUCION,CLAVE DE LA ENTIDAD,ENTIDAD,CLAVE DEL MUNICIPIO,MUNICIPIO,CLAVE DE LA LOCALIDAD,LOCALIDAD,CLAVE DE LA JURISDICCION,JURISDICCION,CLAVE DEL TIPO ESTABLECIMIENTO,NOMBRE TIPO ESTABLECIMIENTO,CLAVE DE TIPOLOGIA,NOMBRE DE TIPOLOGIA,CLAVE DE SUBTIPOLOGIA,NOMBRE DE SUBTIPOLOGIA,NOMBRE DE LA UNIDAD,NOMBRE COMERCIAL,CLAVE TIPO DE VIALIDAD,CODIGO POSTAL,OBSERVACIONES DE LA DIRECCION,CLAVE ESTATUS DE OPERACION,ESTATUS DE OPERACION,RFC DEL ESTABLECIMIENTO,TELEFONO 1 DEL ESTABLECIMIENTO,CLAVE DE LA INS ADM,NOMBRE DE LA INS ADM,CLAVE NIVEL ATENCION,NIVEL ATENCION,CLAVE ESTRATO UNIDAD,ESTRATO UNIDAD,CLAVE PROPIEDAD DEL INMUEBLE,PROPIEDAD DEL INMUEBLE,LATITUD,LONGITUD,CLAVE ULTIMO MOVIMIENTO,ULTIMO MOVIMIENTO,FECHA ULTIMO MOVIMIENTO
DFSMP024923,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,10,ALVARO OBREGON,1,ALVARO OBREGON,5,ÁLVARO OBREGÓN,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,"F-6437 ALCANTARILLA, ALVARO OBREGON",FUNDACION BEST A.C.,3,1729,ENTRE TOLUCA Y OCOTILLOS,1,EN OPERACION,FBE99021772A,5591559169,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,3,DE COMODATO,19.339157,-99.239734,A,ALTA,16/10/2024
DFSMP024935,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,13,XOCHIMILCO,1,XOCHIMILCO,10,XOCHIMILCO,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,"F-6637 AMPLIACION NATIVITAS, XOCHIMILCO",FUNDACION BEST A.C.,24,16459,ENTRE ESQ. CAMINO REAL A LA JOYA,1,EN OPERACION,FBE99021772A,5589548689,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,3,DE COMODATO,19.233284,-99.09748,A,ALTA,16/10/2024
DFSMP024940,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,11,TLAHUAC,1,TLAHUAC,12,TLÁHUAC,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,"F-6696 AGRICOLA METROPOLITANA, TLAHUAC",FUNDACION BEST A.C.,3,13280,ENTRE DON PASCUALE Y BARBERO DE SEVILLA,1,EN OPERACION,FBE99021772A,5522865296,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,3,DE COMODATO,19.288125,-99.05303,A,ALTA,16/10/2024
DFSMP024952,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,7,IZTAPALAPA,1,IZTAPALAPA,9,IZTAPALAPA,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,"F-6834 CENTRAL DE ABASTO, IZTAPALAPA",FUNDACION BEST A.C.,5,9040,ENTRE TAMEMES Y CANAL DE TEZONTLE,1,EN OPERACION,FBE99021772A,5540807689,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,3,DE COMODATO,19.38182,-99.083759,A,ALTA,16/10/2024
DFSMP024964,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,10,ALVARO OBREGON,1,ALVARO OBREGON,5,ÁLVARO OBREGÓN,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,"F-7020 GUADALUPE INN, ALVARO OBREGON",FUNDACION BEST A.C.,3,1020,ENTRE SU SANTIDAD JUAN PABLO II Y ERNESTO ELORDOY,1,EN OPERACION,FBE99021772A,5556621601,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,3,DE COMODATO,19.357806,-99.184316,A,ALTA,17/10/2024
DFSMP024976,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,10,ALVARO OBREGON,1,ALVARO OBREGON,5,ÁLVARO OBREGÓN,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,3,1289,ENTRE NEPTUNO Y AV. MINAS,1,EN OPERACION,FBE99021772A,5559258270,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,3,DE COMODATO,19.38105,-99.20789,A,ALTA,17/10/2024
DFSMP024981,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,3,COYOACAN,1,COYOACAN,4,COYOACÁN,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,"F-4298 AV. CANAL DE MIRAMONTES, COYOACAN",FUNDACION BEST A.C.,3,4400,ENTRE ESQ. CALLE K Y CALLE A,1,EN OPERACION,FBE99021772A,5525891368,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,3,DE COMODATO,19.33796,-99.137328,A,ALTA,17/10/2024
DFSMP024993,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,12,TLALPAN,1,TLALPAN,8,TLALPAN,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SAN PABLO SUCURSAL SAN FERNANDO,MI CONSULTORIO SAN PABLO SUCURSAL SAN FERNANDO,3,14000,FRENTE A UN HOSPITAL DEL IMSS,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.2949141,-99.177276,A,ALTA,19/11/2024
DFSMP025005,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,5,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SAN PABLO SUCURSAL CASMA,MI CONSULTORIO SAN PABLO SUCURSAL CASMA,3,7300,FRENTE A GASOLINERA,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.4915722,-99.1362714,A,ALTA,19/11/2024
DFSMP025010,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,7,IZTAPALAPA,1,IZTAPALAPA,9,IZTAPALAPA,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,"F-7169 EL PARAISO 2, IZTAPALAPA",FUNDACION BEST A.C.,5,9230,ENTRE ESQ. REYNA XOCHITL Y TOPILTZIN,1,EN OPERACION,FBE99021772A,5554224674,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,3,DE COMODATO,19.375208,-99.034193,A,ALTA,02/12/2024
DFSMP025022,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,15,CUAUHTEMOC,1,CUAUHTEMOC,15,CUAUHTÉMOC,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,S-2419 CENTRO 15,FUNDACION BEST A.C.,5,6080,ENTRE ESQUINA SAN JERONIMO,1,EN OPERACION,FBE99021772A,5554224674,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,3,DE COMODATO,19.427118,-99.13722,A,ALTA,03/12/2024
DFSMP025034,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,2,AZCAPOTZALCO,1,AZCAPOTZALCO,2,AZCAPOTZALCO,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,S-2412 SIMILANDIA EL ROSARIO,FUNDACION BEST A.C.,3,2100,A-02A CULTURA NORTE Y OSA MAYOR,1,EN OPERACION,FBE99021772A,5554224674,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,3,DE COMODATO,19.503227,-99.203026,A,ALTA,10/12/2024
DFSMP025046,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,14,BENITO JUAREZ,1,BENITO JUAREZ,14,BENITO JUÁREZ,1,DE CONSULTA EXTERNA,CP,CONSULTORIO PARTICULAR,99,NO ESPECIFICADO,VERONA ODONTOLOGY,VERONA ODONTOLOGY,5,3020,,1,EN OPERACION,MANV7203213K5,5518495596,NES,NO ESPECIFICADO,1,PRIMER NIVEL,2,URBANO,5,OTRO,19.3946411,-99.1589406,A,ALTA,03/01/2025
DFSMP025051,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,14,BENITO JUAREZ,1,BENITO JUAREZ,14,BENITO JUÁREZ,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,ABARROTERA GROFAR CONSULTORIO ALAMOS,ABARROTERA GROFAR CONSULTORIO ALAMOS,5,3400,,1,EN OPERACION,AGR090406CG9,5555190814,SA,SOCIEDAD ANONIMA,1,PRIMER NIVEL,2,URBANO,5,OTRO,19.3997335,-99.1432923,A,ALTA,03/01/2025
DFSMP025063,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,14,BENITO JUAREZ,1,BENITO JUAREZ,14,BENITO JUÁREZ,1,DE CONSULTA EXTERNA,CP,CONSULTORIO PARTICULAR,99,NO ESPECIFICADO,CONSULTORIO DENTAL,CONSULTORIO DENTAL,3,3100,,1,EN OPERACION,ULA751222J13,5585008100,OTRA,OTRA,1,PRIMER NIVEL,2,URBANO,1,PROPIO,19.37277,-99.16708,A,ALTA,03/01/2025
DFSMP025075,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,7,IZTAPALAPA,1,IZTAPALAPA,9,IZTAPALAPA,1,DE CONSULTA EXTERNA,CP,CONSULTORIO PARTICULAR,99,NO ESPECIFICADO,ODONTOLOGIA INTEGRAL Y ESPECIALIDADES,ODONTOLOGIA INTEGRAL Y ESPECIALIDADES,7,9400,,1,EN OPERACION,CASM7003302S4,5556332392,OTRA,OTRA,1,PRIMER NIVEL,2,URBANO,5,OTRO,19.3739832,-99.1194392,A,ALTA,03/01/2025
DFSMP025080,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,2,AZCAPOTZALCO,1,AZCAPOTZALCO,2,AZCAPOTZALCO,1,DE CONSULTA EXTERNA,CP,CONSULTORIO PARTICULAR,99,NO ESPECIFICADO,CLINICA DENTAL AZCAPOTZALCO,CLINICA DENTAL AZCAPOTZALCO,5,2000,,1,EN OPERACION,GOCA730710731,5571556412,OTRA,OTRA,1,PRIMER NIVEL,2,URBANO,5,OTRO,19.47998,-99.18722,A,ALTA,03/01/2025
DFSMP025092,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,12,TLALPAN,1,TLALPAN,8,TLALPAN,1,DE CONSULTA EXTERNA,CP,CONSULTORIO PARTICULAR,99,NO ESPECIFICADO,PODESUR PATIO TLALPAN SUCURSAL TLALPAN,PODESUR PATIO TLALPAN SUCURSAL TLALPAN,3,14420,,1,EN OPERACION,GAVE7110236P0,5551611137,OTRA,OTRA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.2839551,-99.1757201,A,ALTA,06/01/2025
DFSMP025104,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,8,LA MAGDALENA CONTRERAS,1,LA MAGDALENA CONTRERAS,6,MAGDALENA CONTRERAS,1,DE CONSULTA EXTERNA,CP,CONSULTORIO PARTICULAR,99,NO ESPECIFICADO,PODESUR SAN JERONIMO,PODESUR SAN JERONIMO,3,10200,,1,EN OPERACION,VIMA73091637A,5515200498,OTRA,OTRA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.3299826,-99.2159489,A,ALTA,06/01/2025
DFSMP025116,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,12,TLALPAN,1,TLALPAN,8,TLALPAN,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,"F-6409 SANTA URSULA XITLA, TLALPAN",FUNDACION BEST A.C.,5,14420,ENTRE CALACOAYA Y MIRADOR,1,EN OPERACION,FBE99021772A,5595341706,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,3,DE COMODATO,19.273629,-99.181597,A,ALTA,27/01/2025
DFSMP025121,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,12,TLALPAN,1,TLALPAN,8,TLALPAN,1,DE CONSULTA EXTERNA,CLI,CLINICA,99,NO ESPECIFICADO,GRUPO MEDICO SANEMOS,GRUPO MEDICO SANEMOS,7,14080,,1,EN OPERACION,PEOJ840621,5556554964,NES,NO ESPECIFICADO,2,SEGUNDO NIVEL,2,URBANO,5,OTRO,19.2884834,-99.1627138,A,ALTA,29/01/2025
DFSMP025133,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,6,IZTACALCO,1,IZTACALCO,3,IZTACALCO,3,DE APOYO,LAB,LABORATORIOS,99,NO ESPECIFICADO,MEDLAB IZTACALCO,MEDLAB IZTACALCO,7,8200,,1,EN OPERACION,VILF890121523,5513344741,OTRA,OTRA,6,NO APLICA,2,URBANO,5,OTRO,19.39915,-99.13322,A,ALTA,04/02/2025
DFSMP025145,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,13,MIGUEL HIDALGO,1,DE CONSULTA EXTERNA,CP,CONSULTORIO PARTICULAR,99,NO ESPECIFICADO,DRDIENTE DENTAL CLINIC,DRDIENTE DENTAL CLINIC,3,11560,,1,EN OPERACION,AITC8801118B8,5545453867,OTRA,OTRA,1,PRIMER NIVEL,2,URBANO,5,OTRO,19.4315257,-99.1844587,A,ALTA,04/02/2025
DFSMP025150,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,9,MILPA ALTA,29,SAN PEDRO ATOCPAN,11,MILPA ALTA,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,"F-5078 NOCHTLA, MILPA ALTA",FUNDACION BEST A.C.,5,12200,ENTRE ESQ. TLALOC Y ORIENTE,1,EN OPERACION,FBE99021772A,5571580929,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,3,DE COMODATO,19.203418,-99.046627,A,ALTA,04/02/2025
DFSMP025162,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,13,MIGUEL HIDALGO,1,DE CONSULTA EXTERNA,CP,CONSULTORIO PARTICULAR,99,NO ESPECIFICADO,CLINICA DENTAL ARGENTINA,CLINICA DENTAL ARGENTINA,5,11260,,1,EN OPERACION,GOCA730710731,5553866867,OTRA,OTRA,1,PRIMER NIVEL,2,URBANO,5,OTRO,19.4520517,-99.2013835,A,ALTA,04/02/2025
DFSMP025174,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,9,MILPA ALTA,24,SAN PABLO OZTOTEPEC,11,MILPA ALTA,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,"F-5855 SAN MIGUEL, MILPA ALTA",FUNDACION BEST A.C.,3,12400,ENTRE NICOLAS BRAVO Y ABASOLO,1,EN OPERACION,FBE99021772A,5520766256,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,3,DE COMODATO,19.187101,-99.075248,A,ALTA,04/02/2025
DFSMP025186,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,12,TLALPAN,1,TLALPAN,8,TLALPAN,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,"F-4362 AV. SAN FERNANDO, TLALPAN",FUNDACION BEST A.C.,3,14000,ENTRE AYUNTAMIENTO Y ONCE MARTIRES,1,EN OPERACION,FBE99021772A,5521205980,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,3,DE COMODATO,19.295041,-99.1779835,A,ALTA,04/02/2025
DFSMP025191,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,15,CUAUHTEMOC,1,CUAUHTEMOC,15,CUAUHTÉMOC,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,S-2367 INSURGENTES 9,FUNDACION BEST A.C.,3,6700,ENTRE AV. ALVARO OBREGON Y MEDELLIN,1,EN OPERACION,FBE99021772A,5555748138,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,3,DE COMODATO,19.416247,-99.165341,A,ALTA,05/02/2025
DFSMP025203,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,7,IZTAPALAPA,1,IZTAPALAPA,9,IZTAPALAPA,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,EDGAR MANUEL MORALES NIETO,EDGAR MANUEL MORALES NIETO,8,9709,,1,EN OPERACION,MONA830331774,5565471892,OTRA,OTRA,1,PRIMER NIVEL,2,URBANO,5,OTRO,19.3351611,-99.0367021,A,ALTA,05/02/2025
DFSMP025215,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,12,TLALPAN,27,SAN MIGUEL TOPILEJO,8,TLALPAN,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,"F-6646 SAN MIGUEL TOPILEJO 3, TLALPAN",FUNDACION BEST A.C.,3,14500,ENTRE DE LAS TORRES Y MIRADOR CHAPULTEPEC,1,EN OPERACION,FBE99021772A,5513153195,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,3,DE COMODATO,19.20705,-99.150353,A,ALTA,05/02/2025
DFSMP025220,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,9,MILPA ALTA,36,SANTA ANA TLACOTENCO,11,MILPA ALTA,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,"F-7278 SANTA ANA TLACOTENCO, MILPA ALTA",FUNDACION BEST A.C.,5,12940,* ESQ. CORREGIDORA Y BENITO JUAREZ / IGNACIO ZARAGOZA,1,EN OPERACION,FBE99021772A,5554224624,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,3,DE COMODATO,19.174972,-98.997389,A,ALTA,26/02/2025
DFSMP025232,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,17,VENUSTIANO CARRANZA,1,VENUSTIANO CARRANZA,16,VENUSTIANO CARRANZA,1,DE CONSULTA EXTERNA,CP,CONSULTORIO PARTICULAR,99,NO ESPECIFICADO,DENTAL FROG,DENTAL FROG,5,15600,,1,EN OPERACION,VEMM800124CC0,5610488030,OTRA,OTRA,1,PRIMER NIVEL,2,URBANO,5,OTRO,19.4243859,-99.0659273,A,ALTA,26/02/2025
DFSMP025244,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,14,BENITO JUAREZ,1,BENITO JUAREZ,14,BENITO JUÁREZ,1,DE CONSULTA EXTERNA,CP,CONSULTORIO PARTICULAR,99,NO ESPECIFICADO,100%OI BY KARINA DEL RIO,100%OI BY KARINA DEL RIO,5,3100,,1,EN OPERACION,OCE160902MR4,5555753294,OTRA,OTRA,1,PRIMER NIVEL,2,URBANO,5,OTRO,19.37665,-99.17112,A,ALTA,26/02/2025
DFSMP025256,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,3,COYOACAN,1,COYOACAN,4,COYOACÁN,1,DE CONSULTA EXTERNA,CP,CONSULTORIO PARTICULAR,99,NO ESPECIFICADO,ASOCIACION MEXICANA DE LA CRUZ BLANCA NEUTRAL IAP,ASOCIACION MEXICANA DE LA CRUZ BLANCA NEUTRAL IAP,5,4030,,1,EN OPERACION,AMC111223J27,5555498365,OTRA,OTRA,1,PRIMER NIVEL,2,URBANO,5,OTRO,19.345509,-99.15126,A,ALTA,26/02/2025
DFSMP025261,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,7,IZTAPALAPA,1,IZTAPALAPA,9,IZTAPALAPA,1,DE CONSULTA EXTERNA,CP,CONSULTORIO PARTICULAR,99,NO ESPECIFICADO,CLINICA DE SALUD INTEGRAL,CLINICA DE SALUD INTEGRAL,3,9830,,1,EN OPERACION,CARA821026SE7,5530539325,OTRA,OTRA,1,PRIMER NIVEL,2,URBANO,5,OTRO,19.34533,-99.0684,A,ALTA,28/02/2025
DFSMP025273,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,4,CUAJIMALPA DE MORELOS,1,CUAJIMALPA DE MORELOS,7,CUAJIMALPA,1,DE CONSULTA EXTERNA,CP,CONSULTORIO PARTICULAR,99,NO ESPECIFICADO,CONSULTORIO DENTEL SMILING,CONSULTORIO DENTAL SMILING,5,5200,,1,EN OPERACION,MOME890618631,5511332090,OTRA,OTRA,1,PRIMER NIVEL,2,URBANO,5,OTRO,19.366987,-99.287898,A,ALTA,28/02/2025
DFSMP025285,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,11,TLAHUAC,1,TLAHUAC,12,TLÁHUAC,1,DE CONSULTA EXTERNA,CP,CONSULTORIO PARTICULAR,99,NO ESPECIFICADO,CONSULTORIO DENTAL SOMIDENT,CONSULTOEIO DENTAL SOMIDENT,5,13220,,1,EN OPERACION,FOGM8712103D0,5545445400,OTRA,OTRA,1,PRIMER NIVEL,2,URBANO,5,OTRO,19.2948218,-99.0540397,A,ALTA,28/02/2025
DFSMP025290,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,15,CUAUHTEMOC,1,CUAUHTEMOC,15,CUAUHTÉMOC,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,CONSULTORIO ESPERANZA,CONSULTORIO ESPERANZA,5,6800,,1,EN OPERACION,BARA751201CE8,5521180264,OTRA,OTRA,1,PRIMER NIVEL,2,URBANO,5,OTRO,19.412498,-99.141724,A,ALTA,28/02/2025
